Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
4748451d006d7f863dc65acfb6c58a7d	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Isosphaerales	 f__Isosphaeraceae	 g__uncultured	
968a22509ccd717605faab3854c9d9ab	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae		
84a9ec0edbc2781a2f407e9f91ba0e98	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
f53a183cdd637fb78980866a150653b3	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Granulicella	 s__uncultured_bacterium
9203d275fbe2c6c54ad799e68c3bf057	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	 s__Bacillus_bataviensis
bca41657fbf7644e687aa07af4d3ee2a	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Haliangiales	 f__Haliangiaceae	 g__Haliangium	 s__uncultured_bacterium
a09f5f2b1cc9cae4985f8589cfbe20f4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__SC-I-84	 g__SC-I-84	 s__uncultured_bacterium
0bfdc86986a8027289f81497f1cee453	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiales_Incertae_Sedis	 g__Bauldia	 s__uncultured_Phyllobacteriaceae
d6bc9cc928ac047ee654a5a99683d8db	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
915957dbdd1a19284dfa31a6b9d91403	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Puia	
efc2d28f36e113efac663c48792397ee	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter	
43817ddecacffd73830e57ee7e660640	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__SC-I-84	 g__SC-I-84	
2ff6da0c7ba2f7fe058e7680f38d0784	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__Aquicella	 s__uncultured_bacterium
776f91941f8ba352ee1997aafc75434d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides	
7211e0260cbc53520e0888c13a2c9b7f	d__Bacteria	 p__Acidobacteriota	 c__Subgroup_5	 o__Subgroup_5	 f__Subgroup_5	 g__Subgroup_5	 s__uncultured_Acidobacteria
0da2a827860f62ecd9bba673df869917	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__WD2101_soil_group	 g__WD2101_soil_group	 s__uncultured_bacterium
39ae651efd3260ea8375a6c4ac988089	d__Bacteria	 p__WPS-2	 c__WPS-2	 o__WPS-2	 f__WPS-2	 g__WPS-2	
0c3bd0ac29a833063e5c67a424f555c2	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales			
6f57c34fd7a5932129fddabc6e944be9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter	
3ed6c6ed1025d71aad204a3237aaa26d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
043ddfd67b58c86b8616802ad93a60f7	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
1ae8d87a7c5b1d2f33f6b95c00387ef0	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
6d6af0dbd00c0711abc24ed8b7e85777	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
c94eda87c58c79391c9d1f4716246c19	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	
11835deb5b4cfdf423c32dabb74188b4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
f93eca9ef50a9a99ccf7bc05f2b3c752	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__mle1-27	 f__mle1-27	 g__mle1-27	
1a7857bf37122a3056c39f7c187e192f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micropepsales	 f__Micropepsaceae	 g__uncultured	
40f505c7c1124a0300d248569ef3fa46	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
f58ad248f46e89c884d048c943f0259a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__uncultured	 s__uncultured_Amaricoccus
5b4cb707becf68e90226c572f9e43af7	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__P3OB-42	 s__uncultured_bacterium
8e3d7fc2619c1fe37971cd790a2922ac	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Acidiphilium	 s__uncultured_bacterium
2375704bf4aeb4a2fb226666a37d3498	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
9e32d3db92edd8f13f5d647623c780fa	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingobium	 s__Sphingobium_amiense
de37c74ab0f2f1d69751f30a6fbb0123	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	 s__uncultured_bacterium
8107ada95f3659f50c104b810dd38d84	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Clostridium
62fe29135849430afe6659a8d2fc9569	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Subgroup_2	 f__Subgroup_2	 g__Subgroup_2	 s__uncultured_Holophaga
9693990761ba852349cf13962d6fc7f5	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_vadinBB60_group	 f__Clostridia_vadinBB60_group	 g__Clostridia_vadinBB60_group	 s__uncultured_bacterium
289163b32c4de27dcfe409c4a0a35dde	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
9c1d467e90a1331ab228f82130dc9243	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256	
2ae7aa13b62b8ca2135fdbdc730f3dbc	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__Ktedonobacteraceae	 g__uncultured	 s__uncultured_bacterium
afd600bdf4794722bcc4e418ae014508	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
aa740d3181435eec33ea87f9f8e62316	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Symbiochloris_handae
a47ce7835ddfe8e85c8002e0b67bf825	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
39f13f3477205a407d2cdcc1d715873e	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
c8d19247454c7742b562098fefa619e0	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
75ec6e7eacedb24e488b979733eb5a12	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	
c628ec74136d7a274c89043a7c624650	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
d0a161fa90f381fbfd4910cac2b759ec	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	 s__uncultured_Armatimonadetes
7ac07293c9d7db609093fd7a4f3be7ef	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Moraxella	 s__Moraxella_atlantae
3774a175ad49b57725f1b4b82845eeb9	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
5f431fc23fbf0ccc72d19d83fb349faa	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	 g__Enterococcus	 s__Enterococcus_durans
ea6a3a9fc72f60a07be30e48104132cd	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Candidatus_Soleaferrea	
e37954aafab2501de273f07fd04b5646	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
5e29b7a7c12ab0f089e89e15af454f36	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	
f53306e605af0660f9275c8f291bcbc3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	 s__uncultured_forest
22d4c55b13e173c38f7c37de5f4e2c2f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	
36cda01a49d66a489954de8906ff9106	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)	 g__Granulicella	
f5599dbd99e4f943fe7bdb5ec3bb5800	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
5c12a308999247a2d90ffa4bd6d4d160	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	 s__bacterium_Ellin6543
ddfeb90fb56459f2d4b2896b5fa573ff	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
d32373d0bd2ebfdafe89910cb6cc7ea0	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Acidothermaceae	 g__Acidothermus	
5293e30346b2df0988b3847e3edfbcc2	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
0ed30da2af00adc743932cdf5808ffba	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Kocuria	
4ec189829070a07eaa08a0dd42c93930	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__Craurococcus-Caldovatus	 s__uncultured_bacterium
31661ab7d170a4c4a96810e0185a7007	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Chroococcidiopsaceae	 g__uncultured	 s__uncultured_bacterium
e978c1e8d67e0b4dbcc6a3d3b79484de	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	
07ab095469784f85189672637e8c1d6e	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	
506d2951975e8f532d93b10581374f87	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium	
07714e051cb02f396c636afeb8768e3e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
12d7b93b4544efe73e9f4278643d11a3	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae_(Subgroup_1)		
a74b7027fd5fd18149fa114c0aa3ea10	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	 s__bacterium_Ellin5220
a055faeafef096197b60546f64688b66	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Chitinophaga	
c98810c69846b90391dc94b58ba80d81	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__Polyangiaceae	 g__Pajaroellobacter	 s__uncultured_bacterium
43c2781c894fcf71d5f918a0914f5c03	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
554c1f0f9761f22c5c167d63f34da535	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Cellulomonadaceae	 g__Cellulomonas	
f3b92e3b20d2100d5f84b3c8643bde33	d__Bacteria	 p__Latescibacterota	 c__Latescibacterota	 o__Latescibacterota	 f__Latescibacterota	 g__Latescibacterota	 s__uncultured_soil
da3c5768cb1da95d1c0d62a96657b2e2	d__Bacteria	 p__Acidobacteriota	 c__Holophagae	 o__Subgroup_7	 f__Subgroup_7	 g__Subgroup_7	
9bfc143e886d8899c7f550adcb122c23	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter	
89c50fb21ae433b3129888e1e546716a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	
ddb61a3701abf2406f4a7486dd0835f3	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae	 g__Domibacillus	
151387f9da95fb1a5068e5153b4e2222	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Nakamurellaceae	 g__Nakamurella	 s__uncultured_Nakamurellaceae
899aa2eed2a5a664adf258ad2235f4ce	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
e83b498850504c44b1f63b05beec1f75	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_granulosum
701de10b4b3cc5d79d02097dd813fc8d	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Paradoxia_multiseta
617c566c93d8395fdf277f0da28af825	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Alicyclobacillales	 f__Alicyclobacillaceae	 g__Tumebacillus	
d35e1027db0730ab93d8ee0cffa137de	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
94663e4f14d555bd87b1015302c24f1a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae		
2ded54893761099a689b8a28446f8511	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Halomonadaceae	 g__Halomonas	 s__Halomonas_ventosae
b42b9536df838d66bbcf8229d576b96c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Saccharospirillaceae	 g__Oleibacter	 s__uncultured_bacterium
6d816887164ba8577f6b4c9f65d60e8d	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured	
637cdc8d8bf262ddaf6382823bce7231	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	 g__DNF00809	 s__Coriobacteriales_bacterium
c716aecda57e6c63ad6af41c3acc9b94	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_komagatae
06d4908f312c7c5d71e95bbc49a728dc	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae	 g__Solibacillus	
60fad1d9119511641bdf60c710fa3829	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__JG30-KF-AS9	 g__JG30-KF-AS9	 s__uncultured_bacterium
b5ba228d87e5cbab646f0e68918826df	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	
75f9891dd052cb96d2515f7ad7bbce71	d__Bacteria						
7c75b4bd51ae20794f97f623b9fcac83	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
eafcb1a1b3ff45a8688e8bfa177c1191	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
2672efd5666f86df4631cc2cc82bb03c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__uncultured	 s__uncultured_bacterium
b3ff3e78d2b8df8c385c26ad145959b7	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales-Selenomonadales	 f__Sporomusaceae		
72679884c0d1b2d58371ad6a078848de	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Kordiimonadales	 f__Kordiimonadaceae	 g__Kordiimonas	 s__uncultured_bacterium
bc7147e2f7d648d82aea6405f3838409	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
2c52231fa8e347dbc0f457dcc88b09d5	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
a7b9b4ef2b023bd47f40688f8f372163	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales			
2cc4991fea587db4dcf3c3696cd7007a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
6310b9dda1905fbd30674ec155b01b91	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	
cc19b8779dbec21c5c85f4c8a5fdb7a2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	 s__uncultured_bacterium
8f7c2a9d48a4938d9d809e62d0842703	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	
f50d30e94486f13e323acaacb372b544	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__Ktedonobacteraceae		
71a2534e939f729929b2ee09d27aedba	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
9d806f1d064186e8c2f8b2d28affbe43	d__Bacteria	 p__Chloroflexi	 c__SHA-26	 o__SHA-26	 f__SHA-26	 g__SHA-26	 s__uncultured_bacterium
5bdf2a51767d6a8061272ad767bf2a5b	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	 s__uncultured_bacterium
241c56346a4743f13e4adfa18bc6d60e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Frankiaceae	 g__Jatrophihabitans	 s__uncultured_bacterium
f5b315cf321f6cb62bd82411d9d1085a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
3c964d5520d01f97417107fd4f1af767	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_mesophilicum
4e8c77e83ea7022ca977a9e47bf58532	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Intrasporangiaceae		
bd1e50bb4de6044f47cf9a9dd9815871	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
eee73ae0a06255d7f2c22018fd4a966d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
1c36708db73813e0071f80a4f7cb60c3	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__UCG-010	 g__UCG-010	 s__uncultured_bacterium
30ce4a67315ffb4ca3c0a97ffcc0c009	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Rhizorhapis	 s__Sphingomonas_gotjawalisoli
08f6cbfe0a9ccc37e75d335fc15115cb	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Isosphaerales	 f__Isosphaeraceae	 g__uncultured	
dd0c69973fcae7dad2e378df33ee01e0	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured	
8de16ba992943587e9ccb42bac1f19f5	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Isosphaerales	 f__Isosphaeraceae	 g__Tundrisphaera	 s__uncultured_bacterium
8ee20b7f31477cc88cedc710112fedcd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
8ae1d0345bd72dd7504d302152a72062	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales			
85ac1f18d768df0e6db965c6f376228d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Psychroglaciecola	 s__uncultured_bacterium
8d5c3a0426d71f7663c50fee070a6ad4	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Koribacteraceae	 g__Candidatus_Koribacter	 s__uncultured_bacterium
c2fe72cea6443e9ac37a1e796e9d60e9	d__Bacteria	 p__Nitrospirota	 c__Thermodesulfovibrionia	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_bacterium
4979be080023c67f671513f3e0edcd3e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__uncultured	 g__uncultured	
365974e2e1c551d5eb06e879474bf12e	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256	
ee56d1335314d42cd48a912108fdb2dd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Sutterellaceae	 g__uncultured	 s__uncultured_bacterium
26c0565c1f802941dc493fe50a4eab5f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured	 s__uncultured_bacterium
08f4ef003d518c4a808ca5f73b95e396	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__JG30-KF-AS9	 g__JG30-KF-AS9	 s__uncultured_bacterium
2b3c35e3a325ef14a1d85b886fe04134	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Friedmanniella	 s__uncultured_bacterium
61bb9775ab98ba26fcd31e59fb200e5b	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium
5544cb2157835198420a1e4266664d6b	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__uncultured	 g__uncultured	
bb3fc90f8aa0cf5fbd3d38ab24daf58a	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__Bryobacter	
ede3d832d9bde0ffc6662794b9107a5e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	
13035c0d21cbaf733e4328e93f79ecb1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_yunnanensis
0a902c678d9884ad994558dfbf207a1b	d__Bacteria	 p__Chloroflexi	 c__TK10	 o__TK10	 f__TK10	 g__TK10	
e44c41a64b0bde1ad563502880fd799a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae		
0837094a3adbfd03172b6a663729c102	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
8ec6524c45cf71856b2fc4c132c46fe6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Prevotellaceae	 g__Prevotella	 s__Prevotella_bivia
618c05a47a5f8c738a7b11e703d5827a	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Streptococcus	
bc7f7be5076cd67f6633b203130be57d	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	
b8d7068247e47e8fee2da45994a81328	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae		
d914d020400c5bc90002390ec182d22c	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__uncultured	 s__uncultured_bacterium
ebae5871945c58794f686cc28915c841	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Segetibacter	
43d63b6519fe31196a710550b530509f	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae	 g__Blastocatella	
e8cee605b38dc9da8cfd2540f6ec35ae	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Ancylobacter	 s__Hyphomicrobiaceae_bacterium
77cbeacb94c275a60c8eaa8a8ddf3891	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
